CONTEXTID,TIMETAG,EQ-CH14_01_CoolingWater_OutTemp,EQ-CH14_01_CoolingWater_InTemp,EQ-CH14_01_CoolingWater_TempDiff,EQ-CH14_01_ColdWater_OutTemp,EQ-CH14_01_ColdWater_InTemp,EQ-CH14_01_ColdWater_TempDiff,EQ-CH14_01_Evaporator,EQ-CH14_01_Condenser,EQ-CH14_CHP_01_hz,EQ-CH14_CHP_01_flow,EQ-CH14_01_RT,EQ-CH14_CWP_01_hz,METROLOGY-CH14_01_KW
124735,2022/8/1 16:00,35.8,28.6,7.2,14.1,20.4,6.299999,1.7,-0.7,46.77569,1546.048,3227.665,51.29514,1241.442
124736,2022/8/1 16:05,36,28.8,7.2,14.1,20.4,6.299999,1.7,-0.8,47.07083,1569.588,3254.45,51,1238.627
124737,2022/8/1 16:10,35.9,28.8,7.1,14.2,20.4,6.2,1.7,-0.7,47.52222,1574.889,3235.442,51.90278,1257.941
124738,2022/8/1 16:15,36.2,28.8,7.4,14.3,20.4,6.099999,1.8,-0.8,50.03959,1660.413,3353.426,52.57986,1297.184
124739,2022/8/1 16:20,35.9,28.7,7.2,14.1,20.3,6.199999,1.8,-0.7,50.19583,1664.424,3400.167,53.23958,1292.906
124740,2022/8/1 16:25,35.8,28.6,7.2,14.1,20.3,6.199999,1.8,-0.7,49.70972,1642.244,3362.869,52.92708,1293.818
124741,2022/8/1 16:30,35.5,28.3,7.2,13.9,20.3,6.4,1.9,-0.7,49.675,1639.196,3469.198,53.25695,1289.519
124742,2022/8/1 16:35,35.3,28.2,7.1,13.9,20.3,6.4,1.8,-0.7,48.49444,1606.327,3388.635,53.25695,1263.933
124743,2022/8/1 16:40,35.2,28.1,7.1,14,20.3,6.299999,1.8,-0.7,49.18889,1627.972,3383.065,52.19792,1269.378
124744,2022/8/1 16:45,35.3,28.2,7.1,14,20.3,6.299999,1.8,-0.7,48.51181,1611.507,3370.21,52.19792,1262.593
124745,2022/8/1 16:50,35.6,28.2,7.4,14,20.3,6.299999,1.8,-0.8,48.58125,1608.401,3348.675,52.30208,1263.353
124746,2022/8/1 16:55,35.4,28.3,7.1,13.9,20.3,6.4,1.8,-0.7,48.3382,1603.211,3390.837,52.28472,1263.458
124747,2022/8/1 17:00,35.6,28.4,7.2,13.9,20.3,6.4,1.8,-0.7,48.14722,1593.826,3377.601,52.49306,1273.2
124748,2022/8/1 17:05,35.6,28.5,7.1,13.9,20.3,6.4,1.7,-0.7,47.69584,1572.771,3333.098,52.30208,1252.173
124749,2022/8/1 17:10,35.7,28.5,7.2,13.9,20.3,6.4,1.7,-0.7,47.59166,1581.227,3346.511,52.05903,1256.723
124750,2022/8/1 17:15,35.7,28.5,7.2,13.9,20.3,6.4,1.7,-0.7,47.43542,1571.71,3333.098,52.16319,1259.305
124751,2022/8/1 17:20,35.8,28.6,7.2,13.9,20.3,6.4,1.7,-0.7,47.52222,1575.947,3333.098,51.64236,1259.402
124752,2022/8/1 17:25,35.8,28.6,7.2,14,20.4,6.4,1.7,-0.7,47.12291,1562.136,3312.876,51.72917,1260.238
124753,2022/8/1 17:30,35.8,28.6,7.2,14,20.4,6.4,1.7,-0.8,47.175,1565.334,3306.108,51.64236,1257.589
124754,2022/8/1 17:35,35.8,28.6,7.2,14,20.4,6.4,1.7,-0.8,47.26181,1562.136,3303.849,51.71181,1263.75
124755,2022/8/1 17:40,35.8,28.6,7.2,13.9,20.4,6.5,1.7,-0.8,47.01875,1554.649,3343.977,51.72917,1262.84
124756,2022/8/1 17:45,35.8,28.6,7.2,14,20.4,6.4,1.7,-0.8,47.24444,1566.399,3321.879,52.07639,1265.25
124757,2022/8/1 17:50,35.8,28.6,7.2,14,20.4,6.4,1.8,-0.8,46.9493,1561.069,3303.849,52.12847,1265.623
124758,2022/8/1 17:55,35.8,28.6,7.2,14,20.4,6.4,1.8,-0.7,47.01875,1556.792,3287.993,52.49306,1261.328
124759,2022/8/1 18:00,35.8,28.6,7.2,14,20.4,6.4,1.7,-0.7,46.82778,1550.354,3278.897,52.19792,1275.337
124760,2022/8/1 18:05,35.8,28.6,7.2,14,20.4,6.4,1.8,-0.8,48.04306,1587.539,3368.747,52.5625,1278.044
124761,2022/8/1 18:10,35.8,28.6,7.2,13.9,20.4,6.5,1.8,-0.8,48.19931,1599.047,3425.883,52.54514,1294.596
124762,2022/8/1 18:15,35.8,28.5,7.3,13.9,20.5,6.6,1.8,-0.8,48.30347,1598.004,3485.43,53.25695,1287.095
124763,2022/8/1 18:20,35.6,28.4,7.2,13.9,20.4,6.5,1.8,-0.7,47.93889,1585.437,3403.329,53.20486,1276.064
124764,2022/8/1 18:25,35.3,28.3,7,13.9,20.3,6.4,1.8,-0.7,47.52222,1578.061,3321.879,52.47569,1243.238
124765,2022/8/1 18:30,35.5,28.3,7.2,14,20.3,6.299999,1.7,-0.7,47.73056,1585.437,3296.417,51.76389,1247.59
124766,2022/8/1 18:35,35.4,28.3,7.1,13.9,20.3,6.4,1.7,-0.7,47.62638,1575.947,3326.371,52.05903,1240.102
124767,2022/8/1 18:40,35.6,28.3,7.3,13.9,20.4,6.5,1.7,-0.8,47.36597,1569.588,3373.783,51.72917,1246.726
124768,2022/8/1 18:45,35.4,28.3,7.1,14,20.4,6.4,1.8,-0.7,46.8625,1555.721,3299.327,51.36458,1249.783
124769,2022/8/1 18:50,35.5,28.3,7.2,13.9,20.4,6.5,1.8,-0.8,47.43542,1570.65,3376.065,52.11111,1252.794
124770,2022/8/1 18:55,35.6,28.3,7.3,13.9,20.4,6.5,1.7,-0.8,46.91458,1555.721,3355.472,51.97222,1248.593
124771,2022/8/1 19:00,35.4,28.3,7.1,13.9,20.4,6.5,1.8,-0.7,47.00139,1558.932,3357.767,51.52083,1248.936
124772,2022/8/1 19:05,35.4,28.2,7.2,13.9,20.4,6.5,1.8,-0.8,47.175,1560.001,3353.177,52.16319,1247.226
124773,2022/8/1 19:10,35.4,28.2,7.2,14,20.4,6.4,1.8,-0.7,47.10556,1560.001,3303.849,52.16319,1238.123
124774,2022/8/1 19:15,35.4,28.2,7.2,13.9,20.4,6.5,1.7,-0.7,47.15763,1550.354,3341.674,51.26042,1236.088
124775,2022/8/1 19:20,35.5,28.2,7.3,13.9,20.4,6.5,1.8,-0.8,46.98403,1556.792,3346.279,51.36458,1240.316
124776,2022/8/1 19:25,35.4,28.2,7.2,13.9,20.4,6.5,1.7,-0.7,46.55,1542.81,3318.547,51.72917,1232.78
124777,2022/8/1 19:30,35.4,28.1,7.3,13.9,20.4,6.5,1.7,-0.8,46.68888,1548.203,3320.867,51.19097,1241.543
124778,2022/8/1 19:35,35.3,28.1,7.2,13.9,20.4,6.5,1.7,-0.7,46.48055,1540.648,3311.578,51.78125,1228.556
124779,2022/8/1 19:40,35.2,28,7.2,13.9,20.4,6.5,1.7,-0.7,46.28959,1540.648,3309.251,50.89583,1220.528
124780,2022/8/1 19:45,35.1,27.9,7.2,13.9,20.3,6.4,1.7,-0.7,45.90764,1517.758,3219.151,51.24306,1203.035
124781,2022/8/1 19:50,35,27.9,7.1,13.9,20.3,6.4,1.7,-0.7,45.26528,1504.521,3191.198,50.72222,1194.692
124782,2022/8/1 19:55,35,27.9,7.1,13.9,20.3,6.4,1.7,-0.7,45.36944,1513.359,3202.875,50.51389,1183.903
124783,2022/8/1 20:00,35.1,27.9,7.2,13.9,20.3,6.4,1.6,-0.8,44.77916,1490.049,3155.909,49.71528,1166.699
124784,2022/8/1 20:05,35,27.8,7.2,13.9,20.3,6.4,1.6,-0.8,44.43194,1479.947,3132.162,50.07986,1159.341
124785,2022/8/1 20:10,34.9,27.8,7.1,13.8,20.3,6.499999,1.6,-0.7,44.91806,1494.517,3214.817,49.4375,1156.019
124786,2022/8/1 20:15,35.1,27.8,7.3,14,20.3,6.299999,1.6,-0.8,43.94584,1461.815,3035.931,49.35069,1152.431
124787,2022/8/1 20:20,34.9,27.8,7.1,13.9,20.3,6.4,1.6,-0.7,44.17153,1474.305,3115.432,49.09028,1148.482
124788,2022/8/1 20:25,35.1,27.8,7.3,13.9,20.3,6.4,1.6,-0.8,44.25833,1466.369,3105.831,49.55903,1154.148
124789,2022/8/1 20:30,34.9,27.8,7.1,13.9,20.4,6.5,1.6,-0.7,44.05,1462.955,3151.918,49.26389,1156.931
124790,2022/8/1 20:35,35,27.7,7.3,14,20.4,6.4,1.6,-0.8,44.50139,1477.693,3132.162,49.55903,1163.315
124791,2022/8/1 20:40,34.9,27.7,7.2,14,20.4,6.4,1.6,-0.8,44.65764,1477.693,3129.778,49.78472,1166.826
124792,2022/8/1 20:45,35,27.7,7.3,14,20.4,6.4,1.7,-0.8,45.09167,1494.517,3162.999,49.78472,1175.767
124793,2022/8/1 20:50,34.8,27.7,7.1,14,20.4,6.4,1.7,-0.8,44.69236,1483.322,3148.804,49.80209,1172.875
124794,2022/8/1 20:55,34.9,27.7,7.2,13.9,20.4,6.5,1.7,-0.8,44.84861,1494.517,3212.421,49.85417,1183.265
124795,2022/8/1 21:00,34.9,27.6,7.3,14,20.5,6.5,1.7,-0.8,45.24791,1502.304,3226.773,49.99305,1188.018
124796,2022/8/1 21:05,34.8,27.6,7.2,13.9,20.5,6.6,1.7,-0.8,45.03958,1493.401,3259.407,50.51389,1188.092
124797,2022/8/1 21:10,34.7,27.5,7.2,13.9,20.5,6.6,1.7,-0.8,44.9875,1494.517,3271.565,50.0625,1187.662
124798,2022/8/1 21:15,34.8,27.6,7.2,14.1,20.4,6.299999,1.7,-0.8,45.43889,1504.521,3136.727,50.14931,1190.973
124799,2022/8/1 21:20,34.8,27.7,7.1,14.1,20.5,6.4,1.7,-0.8,45.97708,1527.61,3242.261,50.89583,1203.527
124800,2022/8/1 21:25,35,27.7,7.3,13.9,20.5,6.6,1.7,-0.8,46.15069,1534.143,3355.434,50.98264,1212.104
124801,2022/8/1 21:30,34.9,27.7,7.2,13.9,20.4,6.4,1.7,-0.7,45.36944,1510.051,3198.209,51.26042,1209.572
124802,2022/8/1 21:35,34.9,27.7,7.2,14,20.5,6.5,1.8,-0.8,46.22013,1533.056,3297.595,50.9132,1225.618
124803,2022/8/1 21:40,34.9,27.7,7.2,14,20.4,6.4,1.8,-0.8,46.56736,1540.648,3265.207,51.29514,1218.85
124804,2022/8/1 21:45,34.9,27.7,7.2,13.9,20.4,6.5,1.8,-0.8,46.37639,1546.048,3323.185,51.27778,1226.121
124805,2022/8/1 21:50,34.9,27.8,7.1,14,20.4,6.4,1.8,-0.7,46.65416,1544.97,3269.777,51.46875,1233.553
124806,2022/8/1 21:55,35.1,27.9,7.2,13.9,20.4,6.5,1.8,-0.8,46.60208,1551.429,3334.752,51.69444,1232.494
124807,2022/8/1 22:00,35.1,27.9,7.2,14,20.4,6.4,1.8,-0.7,46.63681,1549.279,3265.207,51.69444,1225.683
124808,2022/8/1 22:05,35,27.9,7.1,14,20.4,6.4,1.8,-0.7,46.74097,1549.279,3281.174,51.64236,1222.237
124809,2022/8/1 22:10,35,27.8,7.2,14,20.4,6.4,1.8,-0.8,46.49792,1538.483,3256.048,51.27778,1222.297
124810,2022/8/1 22:15,34.9,27.7,7.2,13.9,20.4,6.5,1.7,-0.8,46.37639,1537.399,3304.594,51.29514,1231.485
124811,2022/8/1 22:20,34.8,27.7,7.1,13.9,20.4,6.5,1.8,-0.7,46.68888,1543.89,3320.867,51.43403,1225.108
124812,2022/8/1 22:25,35,27.7,7.3,13.9,20.4,6.5,1.8,-0.8,46.60208,1544.97,3320.867,51.08681,1215.727
124813,2022/8/1 22:30,34.9,27.7,7.2,13.9,20.4,6.5,1.7,-0.7,46.48055,1540.648,3309.251,51.27778,1211.299
124814,2022/8/1 22:35,34.9,27.7,7.2,14,20.4,6.4,1.8,-0.7,45.95972,1526.518,3226.101,51.24306,1201.72
124815,2022/8/1 22:40,34.9,27.7,7.2,13.9,20.4,6.5,1.8,-0.7,46.58472,1544.97,3311.578,50.89583,1199.813
124816,2022/8/1 22:45,34.9,27.7,7.2,14,20.3,6.299999,1.7,-0.7,46.58472,1543.89,3209.683,50.9132,1210.755
124817,2022/8/1 22:50,34.9,27.8,7.1,13.9,20.3,6.4,1.7,-0.8,46.16806,1535.229,3249.161,50.94792,1201.405
124818,2022/8/1 22:55,35,27.8,7.2,13.9,20.3,6.4,1.7,-0.7,45.43889,1510.051,3195.874,50.56597,1193.26
124819,2022/8/1 23:00,34.9,27.8,7.1,14,20.3,6.299999,1.7,-0.7,45.19583,1510.051,3148.237,50.20139,1173.155
124820,2022/8/1 23:05,34.9,27.7,7.2,13.9,20.3,6.4,1.7,-0.7,44.83125,1483.322,3139.305,50.07986,1167.528
124821,2022/8/1 23:10,34.9,27.7,7.2,14.1,20.4,6.299999,1.7,-0.7,45.54305,1510.051,3141.335,49.42014,1176.154
124822,2022/8/1 23:15,34.8,27.7,7.1,14,20.4,6.4,1.7,-0.7,45.03958,1495.632,3162.999,49.95833,1172.029
124823,2022/8/1 23:20,34.9,27.6,7.3,13.9,20.3,6.4,1.6,-0.8,44.93542,1484.445,3125.003,49.45486,1162.678
124824,2022/8/1 23:25,34.7,27.6,7.1,13.9,20.4,6.5,1.7,-0.7,44.37986,1476.564,3173.831,49.73264,1161.116
124825,2022/8/1 23:30,34.8,27.6,7.2,13.9,20.4,6.5,1.6,-0.8,44.90069,1490.049,3205.22,49.76736,1166.399
124826,2022/8/1 23:35,34.7,27.5,7.2,13.9,20.4,6.5,1.7,-0.7,44.46667,1474.305,3168.975,49.76736,1159.027
124827,2022/8/1 23:40,34.7,27.4,7.3,13.9,20.5,6.6,1.7,-0.8,45.12639,1496.746,3261.843,50.02778,1163.28
124828,2022/8/1 23:45,34.6,27.4,7.2,14,20.5,6.5,1.7,-0.7,44.91806,1490.049,3202.817,50.21875,1168.214
124829,2022/8/1 23:50,34.6,27.4,7.2,13.9,20.4,6.5,1.7,-0.7,45.50833,1506.735,3245.81,50.13194,1180.773
124830,2022/8/2 00:00,34.6,27.4,7.2,13.9,20.4,6.5,1.7,-0.7,45.0743,1500.083,3210.022,50.51389,1178.531
124831,2022/8/2 00:05,34.7,27.5,7.2,14,20.4,6.4,1.7,-0.7,44.91806,1490.049,3148.804,50.20139,1174.673
124832,2022/8/2 00:10,34.7,27.4,7.3,13.9,20.4,6.5,1.7,-0.7,44.90069,1494.517,3214.817,50.11458,1174.826
124833,2022/8/2 00:15,34.5,27.4,7.1,14,20.4,6.4,1.7,-0.7,45.19583,1500.083,3174.779,50.07986,1173.192
124834,2022/8/2 00:20,34.7,27.4,7.3,14,20.4,6.4,1.7,-0.8,44.57083,1479.947,3136.926,50.11458,1173.307
124835,2022/8/2 00:25,34.4,27.3,7.1,14,20.5,6.5,1.7,-0.7,44.84861,1495.632,3214.817,50.54861,1184.449
124836,2022/8/2 00:30,34.5,27.3,7.2,13.9,20.4,6.5,1.7,-0.8,44.72708,1487.81,3202.817,50.21875,1179.277
124837,2022/8/2 00:35,34.5,27.3,7.2,14,20.4,6.4,1.7,-0.7,45.0743,1507.841,3195.874,50.13194,1177.145
124838,2022/8/2 00:40,34.4,27.2,7.2,14,20.4,6.4,1.7,-0.8,45.26528,1506.735,3186.516,50.14931,1170.86
124839,2022/8/2 00:45,34.4,27.2,7.2,13.9,20.4,6.5,1.7,-0.7,45.10903,1495.632,3221.996,50.16666,1173.917
124840,2022/8/2 00:50,34.3,27.2,7.1,13.9,20.4,6.5,1.7,-0.7,44.84861,1495.632,3214.817,50.04514,1150.751
124841,2022/8/2 00:55,34.6,27.3,7.3,14,20.4,6.4,1.7,-0.7,44.90069,1490.049,3153.542,48.98611,1159.711
124842,2022/8/2 01:00,34.5,27.3,7.2,13.9,20.4,6.5,1.7,-0.8,44.64028,1482.198,3181.103,49.73264,1154.206
124843,2022/8/2 01:05,34.4,27.2,7.2,13.9,20.4,6.5,1.7,-0.7,44.69236,1483.322,3178.681,49.78472,1158.671
124844,2022/8/2 01:10,34.4,27.2,7.2,13.9,20.4,6.5,1.7,-0.7,44.55347,1478.82,3185.94,49.35069,1161.603
124845,2022/8/2 01:15,34.4,27.2,7.2,14,20.4,6.4,1.7,-0.7,44.675,1482.198,3136.926,49.36806,1160.114
124846,2022/8/2 01:20,34.4,27.1,7.3,14,20.4,6.4,1.6,-0.7,45.02222,1493.401,3165.358,49.47222,1168.388
124847,2022/8/2 01:25,34.2,27.1,7.1,13.9,20.3,6.4,1.7,-0.7,44.77916,1490.049,3153.542,50.02778,1152.439
124848,2022/8/2 01:30,34.3,27.1,7.2,13.9,20.3,6.4,1.6,-0.7,44.76181,1485.568,3148.804,49.68056,1157.602
124849,2022/8/2 01:35,34.3,27.1,7.2,13.9,20.3,6.4,1.6,-0.7,45.00486,1494.517,3155.909,49.26389,1147.219
124850,2022/8/2 01:40,34.3,27.2,7.1,13.9,20.3,6.4,1.7,-0.7,44.76181,1487.81,3151.174,48.93403,1136.16
124851,2022/8/2 01:45,34.5,27.2,7.3,14,20.3,6.299999,1.6,-0.8,44.72708,1483.322,3099.604,49.28125,1136.673
124852,2022/8/2 01:50,34.4,27.3,7.1,14,20.3,6.299999,1.6,-0.7,44.69236,1483.322,3090.254,48.67361,1147.091
124853,2022/8/2 01:55,34.4,27.2,7.2,13.9,20.3,6.4,1.6,-0.8,44.29306,1465.232,3113.034,49.78472,1133.938
124854,2022/8/2 02:00,34.3,27.2,7.1,13.9,20.3,6.4,1.6,-0.7,43.425,1448.067,3064.693,48.72569,1118.188
124855,2022/8/2 02:05,34.4,27.2,7.2,14,20.3,6.299999,1.5,-0.7,43.16458,1442.3,3016.807,48.08333,1117.119
124856,2022/8/2 02:10,34.3,27.1,7.2,13.9,20.4,6.5,1.6,-0.8,43.1993,1438.829,3100.183,48.89931,1120.48
124857,2022/8/2 02:15,34.3,27.1,7.2,13.9,20.3,6.4,1.5,-0.8,43.21667,1436.51,3047.592,48.08333,1116.91
124858,2022/8/2 02:20,34.3,27.1,7.2,13.9,20.4,6.5,1.6,-0.8,42.86944,1422.518,3065.208,48.91667,1112.191
124859,2022/8/2 02:25,34.2,27.1,7.1,13.9,20.4,6.5,1.6,-0.7,41.48056,1379.69,2968.199,48.13542,1103.767
124860,2022/8/2 02:30,34.3,27.1,7.2,13.9,20.4,6.5,1.6,-0.7,42.78264,1427.197,3065.208,48.15278,1102.824
124861,2022/8/2 02:35,34.2,27,7.2,13.9,20.4,6.5,1.6,-0.8,42.92153,1426.029,3077.745,48.56945,1105.301
124862,2022/8/2 02:40,34.1,26.9,7.2,13.9,20.4,6.5,1.5,-0.7,43.35556,1444.61,3100.183,48.8125,1112.655
124863,2022/8/2 02:45,34.1,26.9,7.2,14.1,20.4,6.299999,1.5,-0.7,42.99097,1428.365,2973.328,48.5,1106.809
124864,2022/8/2 02:50,34.1,26.9,7.2,13.9,20.4,6.5,1.5,-0.7,43.45972,1444.61,3100.183,48.43056,1107.438
124865,2022/8/2 02:55,34.2,27,7.2,14,20.4,6.4,1.5,-0.7,43.1125,1437.67,3032.857,48.48264,1112.116
124866,2022/8/2 03:00,34.3,27.1,7.2,14,20.4,6.4,1.5,-0.8,43.30347,1443.456,3054.932,48.13542,1117.324
124867,2022/8/2 03:05,34.3,27.1,7.2,14,20.4,6.4,1.5,-0.8,43.63333,1448.067,3069.561,48.11805,1117.513
124868,2022/8/2 03:10,34.2,27,7.2,14,20.4,6.4,1.6,-0.8,43.26875,1439.987,3045.141,48.84722,1118.908
124869,2022/8/2 03:15,34.2,26.9,7.3,13.9,20.4,6.5,1.6,-0.7,43.1125,1434.188,3087.737,48.8125,1110.004
124870,2022/8/2 03:20,34,26.8,7.2,13.9,20.4,6.5,1.5,-0.7,43.00834,1430.697,3067.719,48.5,1101.632
124871,2022/8/2 03:25,33.9,26.8,7.1,13.9,20.4,6.5,1.6,-0.7,43.00834,1427.197,3070.229,48.76041,1106.051
124872,2022/8/2 03:30,34.1,26.9,7.2,13.9,20.4,6.5,1.5,-0.7,42.85208,1427.197,3065.208,48.55208,1105.27
124873,2022/8/2 03:35,34.1,26.8,7.3,13.9,20.4,6.5,1.5,-0.7,43.1993,1427.197,3057.661,48.63889,1103.785
124874,2022/8/2 03:40,33.9,26.8,7.1,13.9,20.4,6.5,1.5,-0.7,43.00834,1434.188,3090.23,48.51736,1102.565
124875,2022/8/2 03:45,34.1,26.9,7.2,13.9,20.4,6.5,1.6,-0.7,42.57431,1420.172,3065.208,48.55208,1105.55
124876,2022/8/2 03:50,34.1,26.9,7.2,13.9,20.4,6.5,1.6,-0.7,42.85208,1426.029,3065.208,48.48264,1108.434
124877,2022/8/2 03:55,34,26.8,7.2,13.9,20.4,6.5,1.6,-0.7,42.99097,1430.697,3075.241,48.93403,1107.296
124878,2022/8/2 04:00,34,26.9,7.1,13.9,20.4,6.5,1.6,-0.7,42.81736,1422.518,3057.661,48.23958,1104.191
124879,2022/8/2 04:05,34.1,26.8,7.3,13.9,20.4,6.5,1.6,-0.7,42.47013,1414.292,3032.37,48.29166,1108.191
124880,2022/8/2 04:10,34.1,26.9,7.2,13.9,20.4,6.5,1.5,-0.7,42.57431,1415.47,3039.979,48.11805,1094.836
124881,2022/8/2 04:15,33.9,26.8,7.1,13.9,20.4,6.5,1.6,-0.7,42.60903,1420.172,3045.042,48.69097,1096.187
124882,2022/8/2 04:20,34,26.8,7.2,13.9,20.4,6.5,1.5,-0.7,42.175,1404.832,3019.645,48.08333,1094.058
124883,2022/8/2 04:25,33.9,26.8,7.1,13.9,20.3,6.4,1.4,-0.7,42.175,1403.645,2970.676,48.08333,1081.646
124884,2022/8/2 04:30,33.9,26.8,7.1,13.9,20.3,6.4,1.4,-0.7,41.79305,1392.916,2947.97,46.9375,1078.161
124885,2022/8/2 04:35,33.9,26.8,7.1,13.9,20.3,6.4,1.4,-0.7,41.70625,1389.321,2945.436,47.35416,1066.152
124886,2022/8/2 04:40,34,26.8,7.2,13.9,20.3,6.4,1.4,-0.7,41.37639,1378.481,2922.534,46.64236,1065.296
124887,2022/8/2 04:45,33.8,26.7,7.1,13.9,20.3,6.4,1.3,-0.7,40.64722,1356.541,2876.183,47.07639,1039.821
124888,2022/8/2 04:50,33.9,26.7,7.2,14,20.3,6.299999,1.3,-0.7,40.85555,1365.115,2838.897,46.26042,1040.728
124889,2022/8/2 04:55,33.9,26.7,7.2,14.1,20.4,6.299999,1.3,-0.8,40.90764,1365.115,2843.99,46.20833,1046.221
124890,2022/8/2 05:00,33.8,26.7,7.1,13.9,20.4,6.5,1.3,-0.8,40.49097,1354.081,2910.559,46.83333,1046.631
124891,2022/8/2 05:05,33.9,26.6,7.3,14.1,20.4,6.299999,1.4,-0.8,41.37639,1383.31,2881.895,46.60764,1050.633
124892,2022/8/2 05:10,33.8,26.6,7.2,14,20.4,6.4,1.4,-0.7,41.63681,1392.916,2940.363,46.9375,1049.428
124893,2022/8/2 05:15,33.8,26.6,7.2,14.1,20.4,6.299999,1.4,-0.7,41.51528,1383.31,2886.911,46.9375,1065.724
124894,2022/8/2 05:20,33.8,26.5,7.3,14,20.4,6.4,1.4,-0.8,41.55,1386.92,2940.363,47.21528,1062.596
124895,2022/8/2 05:25,33.6,26.5,7.1,14,20.4,6.4,1.4,-0.7,41.65417,1386.92,2942.9,47.5625,1065.634
124896,2022/8/2 05:30,33.7,26.6,7.1,13.9,20.4,6.5,1.4,-0.8,41.74097,1392.916,2994.032,47.11111,1071.674
124897,2022/8/2 05:35,33.8,26.6,7.2,14,20.4,6.4,1.4,-0.8,41.81042,1392.916,2947.97,47.70139,1076.725
124898,2022/8/2 05:40,33.8,26.6,7.2,14,20.4,6.4,1.4,-0.8,42.03611,1402.457,2968.162,46.95486,1086.274
124899,2022/8/2 05:45,33.9,26.7,7.2,13.9,20.4,6.5,1.4,-0.8,42.22708,1403.645,3027.286,47.63195,1083.411
124900,2022/8/2 05:50,33.9,26.8,7.1,13.9,20.4,6.5,1.4,-0.8,42.38333,1409.57,3029.829,47.42361,1089.32
124901,2022/8/2 05:55,33.9,26.8,7.1,13.9,20.3,6.4,1.4,-0.7,41.81042,1391.719,2960.606,47.82291,1078.8
124902,2022/8/2 06:00,34.1,26.8,7.3,13.9,20.3,6.4,1.4,-0.7,42.05347,1403.645,2965.646,47.30208,1082.355
124903,2022/8/2 06:05,34,26.9,7.1,13.9,20.3,6.4,1.4,-0.7,41.79305,1389.321,2945.436,47.52778,1076.009
124904,2022/8/2 06:10,34.1,26.9,7.2,13.9,20.3,6.4,1.4,-0.7,41.65417,1386.92,2942.9,47.33681,1075.021
124905,2022/8/2 06:15,34.1,26.9,7.2,13.9,20.3,6.4,1.4,-0.7,41.79305,1392.916,2947.97,47.38889,1068.909
124906,2022/8/2 06:20,34.1,27,7.1,13.9,20.4,6.5,1.4,-0.7,41.27222,1373.636,2952.591,47.25,1072.024
124907,2022/8/2 06:25,34.2,27,7.2,13.9,20.3,6.4,1.3,-0.7,41.13334,1377.271,2907.166,46.9375,1067.301
124908,2022/8/2 06:30,34.1,27,7.1,13.9,20.3,6.4,1.3,-0.7,41.28958,1373.636,2902.025,47.00694,1058.334
124909,2022/8/2 06:35,34.3,27.1,7.2,13.9,20.3,6.4,1.4,-0.7,41.04653,1374.849,2914.86,46.17361,1054.926
124910,2022/8/2 06:40,34.4,27.2,7.2,14,20.4,6.4,1.3,-0.7,41.01181,1372.422,2896.875,46.59028,1056.651
124911,2022/8/2 06:45,34.5,27.3,7.2,14.1,20.4,6.299999,1.3,-0.7,41.37639,1374.849,2864.268,46.92014,1062.473
124912,2022/8/2 06:50,34.6,27.3,7.3,14.1,20.4,6.299999,1.3,-0.8,41.37639,1378.481,2864.268,47.12847,1069.703
124913,2022/8/2 06:55,34.5,27.4,7.1,14,20.4,6.4,1.3,-0.7,41.63681,1391.719,2942.9,47.61458,1079.438
124914,2022/8/2 07:00,34.8,27.4,7.4,14.1,20.4,6.299999,1.4,-0.8,41.82778,1395.307,2911.863,47.54514,1090.954
124915,2022/8/2 07:05,34.6,27.5,7.1,14,20.4,6.4,1.4,-0.7,42.20972,1407.203,2968.162,47.99653,1096.511
124916,2022/8/2 07:10,34.8,27.5,7.3,14.1,20.4,6.299999,1.4,-0.8,42.76528,1421.346,2958.692,47.71875,1107.391
124917,2022/8/2 07:15,34.8,27.6,7.2,14.1,20.4,6.299999,1.4,-0.8,42.73055,1422.518,2961.137,48.15278,1118.079
124918,2022/8/2 07:20,34.9,27.6,7.3,14,20.4,6.4,1.5,-0.8,43.09514,1434.188,3032.857,48.32639,1127.061
124919,2022/8/2 07:25,34.8,27.6,7.2,14,20.4,6.4,1.6,-0.8,42.99097,1431.862,3032.857,48.51736,1134.269
124920,2022/8/2 07:30,34.8,27.6,7.2,13.9,20.4,6.5,1.5,-0.8,43.25139,1436.51,3095.211,48.84722,1140.659
124921,2022/8/2 07:35,34.8,27.6,7.2,14.1,20.4,6.299999,1.6,-0.7,43.25139,1438.829,2999.973,48.77778,1140.917
124922,2022/8/2 07:40,34.9,27.7,7.2,14.1,20.5,6.4,1.6,-0.7,43.70278,1456.103,3079.275,49.24653,1148.05
124923,2022/8/2 07:45,35.1,27.8,7.3,14.1,20.4,6.299999,1.6,-0.7,43.56389,1453.811,3028.773,48.84722,1178.178
124924,2022/8/2 07:50,35,27.8,7.2,13.9,20.4,6.5,1.7,-0.7,44.24097,1477.693,3178.681,50.375,1180.908
124925,2022/8/2 07:55,35.1,27.9,7.2,13.9,20.4,6.299999,1.7,-0.7,44.675,1483.322,3083.222,49.94097,1195.197
124926,2022/8/2 08:00,35.2,28,7.2,13.9,20.4,6.5,1.7,-0.7,44.81388,1493.401,3210.022,50.39236,1190.12
124927,2022/8/2 08:05,35.4,28.1,7.3,13.9,20.4,6.5,1.6,-0.7,44.76181,1487.81,3198.004,50.28819,1197.293
